评论,时间,点赞数,标签
怎么实体店都是被坑的，我实体店去年买摩擦新锐2021，网上九千大几，我去实体店买的，一万一，一个战刃鼠标，一个rog盒装鼠标垫，一个原生rog电脑包。我觉得还不亏，并且机器用到现在也一点问题没有。看来我是遇到良心商家了[doge],2023-01-12 00:36:33,8,0
提成没少拿，小三不止一个，强买强卖，血压极速上升，黑心店全部关门大吉吧,2023-01-11 12:25:58,24,0
xdm大家多宣传宣传，不要去电脑城买了，让那些js都倒闭啊！[妙啊],2023-01-11 13:29:39,16,0
我去实体店买键鼠，想买个二手临时用，看到一个块旧鼠标要80觉得还可以，留了一手查了一下网上全新才60，一查价额头汗水焦都出来了，我这闲鱼老鸟感觉受到了侮辱[辣眼睛][辣眼睛],2023-01-12 00:27:08,7,0
"我一般就建议在网上看好就直接在网上买，没必要再去实体店问了。
实体店各种成本算下来不可能卖网店一个价的，接受就去，不接受就直接不去，很简单的一个事。
还有个情况就算实体店卖网店一个价，很多人都是问完他也不会买的，已经形成消费惯性了，实体店降价其实没有意义。
其实吧，视频中这种情况，老板是已经意识到是一个同行过来找茬找素材的了。[doge]",2023-01-11 22:17:32,7,0
另外，如果你懂电商也干过门店，就会知道，线上和线下的产品线，产品批次，甚至可能工厂，都不是一家的，所以同款型号的笔记本因为线上线下的关系，产品质量也不一样;且有些款式都是线上限定，线下是买不到的;品牌方不让，线下没有授权，所以当初的新零售门店倒得差不多了,2023-01-12 01:58:57,6,0
电脑城这个死样子都不是一两年了，20年前我朋友在电脑城工作时候就都是这个样子，尤其笔记本是重灾区,2023-01-11 10:19:41,6,0
"两年前我做过一期实体店视频
本来我以为够离谱了，没想到这期更是离谱...
污言秽语太多了...大家自己看吧[笑哭]依托答辩
我就直接说了，都2023年了，大家能不能团结点让电脑城实体店奸商滚蛋，别去实体店我求求大家了
就这，我那期视频底下还有给电脑城洗的，什么“房租要钱”“京东自营也是实体店老板开的”等等，不知道说是蠢还是坏[再见]",2023-01-11 15:25:51,225,0
@成都市场监管 他这哪是坑我们啊，他这是打您的脸啊[doge],2023-01-11 11:10:58,117,0
成都娃儿表示很真实，这些店店说句不好听的，发瘟都不得去，但是你真的想要啥子机子，他能给你变魔术变出来，然后狠狠的宰一笔[嗑瓜子],2023-01-11 14:57:49,15,0
"这也是过去国内游戏机在女性玩家中持有量低的重要原因
我们当时去的电脑城奸商店，那种嘈杂混乱的环境，想都不敢想有女生会去
电商兴起后，不用面对面交流，可以货比三家，有平台担保，这才让女玩家能够相对安全地购买游戏机和卡带[Cat2_Inbox!]",2023-01-11 11:50:03,574,0
上面是我买的惠普暗影精灵8pro的个人经历，今天第三台机器到了，充电器是带东西盖住的的，第一台机器的充电器没有盖，第二台机器一打开就有划痕，充电器没看，我严重怀疑第一台和第二台都是别人用过的机器翻新继续销售的,2023-01-11 16:16:28,9,0
现在只有捡破烂和小白才去实体店买,2023-01-11 14:30:56,11,0
那去实体店清灰没事吧[难过],2023-01-11 14:33:30,15,0
额，我们这的实体店都是直接跟我们说京东上官方买多少钱我们也按那个价卖，其实就是在和我们讲价了,2023-01-11 14:45:27,9,0
不但电脑质量差价格高服务态度还这样 烂完了,2023-01-11 10:09:40,10,0
我舍友前些天刚跟我们说过他朋友的故事，因为着急买就去了电脑城，当时y7000p的钱已经付过去了，结果说要开机验证之类的就拿去后台“操作”了，回来发现少了个p，发票上也写的是y7000[辣眼睛]所以说电脑城这个地方不熟坑一半，熟人大满贯不是没有道理的,2023-01-11 12:50:48,12,0
@成都市场监管  sir this way[doge],2023-01-11 13:04:59,267,0
"当年我去电脑城买970组装机的时候，回家打开电脑一看居然是750[辣眼睛]我直接带着我爸回电脑城了，店家死皮赖脸不肯换 还说750比970好呢，本来我爸一声不吭坐在一边 结果抽了口烟面无表情看着店老板直接“你要是跟我玩这套，那我们就按社会上的方式来处理了”我当时一整个吓住了[囧]这啥呀 穿个黑大衣一身黑的 黑帮电影吗 Shelby还是Corleone啊
但很管用，老板也吓住了，老老实实给我把电脑按配置单装好了[微笑]",2023-01-11 12:37:17,1381,0
"作为曾经的戴尔实体店销售人员（和隔壁联想玩的好算半个联想的）给大家提个醒：
只要遇到比网络报价低的，就不要进那家店！
我知道大家的购买习惯都是货比三家，然后选最低的那家去买，但在电脑城，你这个习惯所有商家都知道，所以报价都是一家比一家低，记住，越低的报价，越是不会卖给你的",2023-01-11 13:01:13,69,0
魔霸，打错字了[doge],2023-01-12 06:00:43,0,0
BV18v4y1o79G 老番重看,2023-01-11 15:37:46,7,0
"确实店租，你可让一点。
不是让他抢你钱包",2023-01-11 15:37:35,6,0
"捞，熊猫上去，这是实话。
夏天的时候，同学不听我劝，去熟人的实体店买电脑。结果回来之后，屏幕一直在闪，驱动一直更新出现各种各样的问题。后来在我的帮助下，最后退了，原来买的那一台电脑是，放了一两年的展示机。虽说换了一台，但比线上还是贵了1000左右。[吐]",2023-01-25 14:51:42,3,0
你小子[脱单doge],2023-01-19 09:49:23,4,0
演戏当真的了是吧[doge],2023-02-01 06:44:38,2,0
哈哈,2023-03-05 13:54:59,0,0
是这样的，就算是早年的良心的小电玩店那个环境也不是很友好（各种不洗头一身味儿吵吵嚷嚷围在一起的男生给我留下了深刻的负面印象）[笑哭]而且父母对女孩子玩游戏这件事真的非常不理解，很多女生都是上了大学甚至工作才有机会接触，这算不算女性解放的一种形式？,2023-01-13 02:51:00,55,0
确实，像视频里这样动不动跟你急眼，说实话蛮吓人的,2023-01-13 03:41:18,51,0
有次去商场和我朋友一起路过一层的电脑城，然后此起彼伏的拉客声，吓的我俩赶紧走了，后来去品牌专卖店，就是正常的聊配置，也没有强硬推销。。。,2023-01-12 03:22:13,35,0
这是计划的一部分[doge],2023-01-11 16:41:48,2,0
我倒是直接去官网买，可能是比电商贵一写，但是感觉心里有保证，要是官网都翻车的话，那这个牌子就烂完了。,2023-01-11 17:11:39,1,0
第三台电脑喇叭又出问题了[笑哭],2023-01-18 03:09:19,0,0
"也许会换你东西，小心
最好能全程看",2023-01-11 14:34:02,25,0
难说，我上学的时候学校有家修电脑的店会换别人笔记本的零件，贴吧表白墙都挂了好几次,2023-01-11 17:10:26,18,0
回复 @时崎白泽-绯想天 :太脏了艹,2023-01-11 22:08:10,4,0
京东价格是包含了京东售后的，要跟京东一样价格那我干嘛不直接京东买,2023-01-11 19:23:39,1,0
京东都贵，应该比京东便宜才对。,2023-01-11 16:01:14,0,0
这算好的[吃瓜]当初联想各款电脑版本混乱，你要买y70，最后给你y70s，多个s后缀，游戏本秒变全都不能的全能本甚至超极本，就问你惊不惊喜意不意外[doge],2023-01-11 13:05:46,1,0
回复 @碉堡中学生 :误导消费者，神舟都是组装，骂人，一队问题还有人觉得正常[捂脸],2023-01-11 13:44:36,18,0
你@我，我能给你点赞[脱单doge],2023-01-11 13:30:24,17,0
回复 @碉堡中学生 :3000机子卖你4000确实不好处理，但是up说了要哪个型号的电脑，商家也同意了，还有视频为证（很重要），然后交货时却不是那个型号，买家不接受，卖家如视频中态度，那么市场监管应该能管，但是对商家不痛不痒吧，不过对消费者的话，至少不亏…,2023-01-11 14:19:16,3,0
回复 @mol庄园 :不知道 他不让家里人问[笑哭]因为他不住家里 很少见面 我也没兴趣问,2023-01-11 13:47:39,265,0
回复 @-这是个好人 :你甚至不愿意称他教父[藏狐],2023-01-11 14:16:38,123,0
冒味地问一句，你父亲是做什么工作的[囧],2023-01-11 13:38:01,113,0
3.不要执着于赠品，别贪小便宜，问报价的时候先问多少钱，再直接问开票价,2023-01-11 13:09:11,11,0
低价引诱你交押金，交押金后说没货或者要调货，要不然就是说这款机器怎样怎样不好引诱你去买其他机型，你不买押金就不退给你,2023-01-13 06:10:09,9,0
回复 @靠靠靠Q :哈哈哈，是的  传统套路了，看了阿狸的视频才发现那么多年过去，依然是这个套路，真是不怕被打死,2023-01-13 17:41:32,2,0
