评论,时间,点赞数,标签
Win10进了insider preview，结果推送的是Win11，要更新到下一个Win10大版本才能退出，可是Win10已经没有大版本了，开始被Win11更新折磨[藏狐],2023-03-22 14:14:10,2,0
这个微软U盘，可以插在PS5上吗？[害羞][害羞],2023-03-20 10:30:05,9,0
学生党倒是可以去搞一个，上班族就没必要了[笑哭],2023-03-20 12:35:41,9,0
为什么我第一步就遇到了麻烦？Dev通道找不见，哪位大佬能解释一下。,2023-03-22 13:41:35,1,0
申请到了、大家在邮箱里面搜索canary就有了、大概是14号左右发送的、5月份如果到了、给大家拍个开箱康康[脱单doge],2023-03-20 16:23:43,4,0
我只有个这个[笑哭]加入dev老早了然后现在强制变canary,2023-03-19 13:02:28,251,0
为了吃完一瓶醋，我还要特意包顿饺子[呆],2023-03-20 12:22:52,4,0
上周的邮件 ，到现在看到这个视频才去看[明日方舟·音律联觉-灯下定影_叹气][明日方舟·音律联觉-灯下定影_叹气][明日方舟·音律联觉-灯下定影_叹气]只看到一句数量有限，先到先得,2023-03-20 13:32:21,5,0
上午看还没火，下午一看这视频就火了，好家伙[喜极而泣][喜极而泣][喜极而泣],2023-03-20 09:08:54,9,0
只有这个，看来是没有，我记得加入了那个什么体验计划来着了啊,2023-03-20 06:18:31,25,0
系统已经白嫖这么多年了，不好意思再白嫖U盘了[笑哭],2023-03-21 03:51:41,4,0
这个视频上热门，代表着u盘马上要薅没了,2023-03-20 14:56:23,3,0
虚拟机用户可以吗,2023-03-20 11:15:13,2,0
我遇到了非常复杂的问题，加入windows预览体验计划，但是选了开发者频道，然后就收到邮件，在选择预览体验成员设置里改成cancry渠道，但没有反应，然后...,2023-03-20 13:05:23,4,0
最新的dev亮度只能重启调，就很难受,2023-03-20 11:16:15,3,0
为什么我符合条件却没有邮件[委屈],2023-03-20 14:33:37,3,0
看了一眼邮箱，Windows Insider Program 在2022年6月之后就没再给我发过邮件了[笑哭],2023-03-20 09:05:45,4,0
唯一code是不是只能用一次，用完一次能不能重复申领,2023-03-21 05:03:12,2,0
必须安装了25000或更高版本才会有这个邮件,2023-03-20 11:53:43,5,0
我一般都是用黑胶U盘作为pe盘的，因为便宜，而且也不用担心丢数据，毕竟pe盘都是安装镜像之类的,2023-03-20 11:16:24,3,0
你是懂ntr的,2023-03-20 10:32:10,1,0
回复 @作者保护协会 :哪有ntr?😡🔪🐮,2023-03-20 10:46:42,0,0
就是你现在这个开发人员频道，这个频道就是Dev,2023-03-22 13:42:25,0,0
插个眼,2023-03-21 04:09:15,0,0
我这个能加dev也能加canary,2023-03-19 14:02:12,1,0
兄弟这是什么主题,2023-03-20 13:30:57,0,0
回复 @沉韵的飘尘中透过日光 :？？网易邮箱,2023-03-21 01:05:07,0,0
同,2023-03-20 12:16:55,0,0
一样,2023-03-20 16:53:42,0,0
俺也一样,2023-03-25 08:19:01,0,0
微软本来就是放任盗版，为了挤占份额。当年wps就被微软搞掉了。幸亏wps移动端起步早。,2023-03-21 03:55:37,0,0
可以，正在装[doge],2023-03-25 00:39:23,0,0
我也一样，一脸懵逼的进来，一脸懵逼的出去,2023-03-20 13:12:21,0,0
这种报错可以下载最新的iso文件的安装映像，解压到本地然后断网安装，选择保留所有的信息，然后应该就可以修复，最后更新历史记录里会有一条windows智能更新,2023-03-20 13:55:16,0,0
现在加入也没用了，这个邮件已经发过了。发送对象是之前就加入的用户,2023-03-21 04:45:03,0,0
我也是,2023-03-20 14:40:29,0,0
我也是,2023-03-20 11:21:58,0,0
回复 @Luftsato : 我也是,2023-03-20 12:07:54,0,0
我25314.1010都没有,2023-03-20 12:17:44,1,0
虚拟只因可以吗,2023-03-20 13:03:13,2,0
回复 @水边散步回来吃饭 :笑死,2023-03-20 14:13:34,0,0
64GB 良心公司 幸好從22000.51用到22449再用到25314(Canary)[脱单doge],2023-03-23 14:10:09,10,0
https://api.mybrandwins.com/forms/api/formio/63c0fb5e8e6d01001af5ba00/validateCode,2023-03-24 15:43:40,1,0
那我现在加入canary是不是晚了[大哭],2023-03-24 16:27:01,1,0
64GB 良心公司 幸好從22000.51用到22449再用到25314(Canary)[脱单doge],2023-03-23 14:10:09,10,0
https://api.mybrandwins.com/forms/api/formio/63c0fb5e8e6d01001af5ba00/validateCode,2023-03-24 15:43:40,1,0
那我现在加入canary是不是晚了[大哭],2023-03-24 16:27:01,1,0
