评论,时间,点赞数,标签
"海外党表示本地没有那么多产品线可选，等新一代显卡处理器上市的新机又绝对不会便宜，再加上平时玩游戏并不是很多，所以最终还是乘着圣诞假期买了当地本土版的，
MSI 强袭ge66，分享一下配置吧，缺点应该在屏幕和固态容量
屏幕分辨率FHD 1920*1080，但神奇的给了300hz刷新率，100% sRGB
i7 12700h
RTX 3070Ti （官方宣称150w)
16GB ddr5 4800hz品牌未知
512GB PCIE 4*4 固态硬盘，品牌未知
WifFi 6E网卡
99.9wh电池

最重要的价格（相较同市场来说）很划算，合人民币10000（含税）up和各位大佬们觉得这款还行吗？",2023-01-03 08:31:23,56,0
"第二次配电脑怕被坑
cpu：i9-13900k
主板：华硕ROGMAXIMUS Z790APEX
显卡：七彩虹RTX4090
固态硬盘：金士顿FURYNVMe旗舰PCle4.0 4T×2
内存：金士顿 FURY 16G×2  32G×2 ddr5
电源：长城金牌巨龙2000w
散热NZXT恩杰Z73RGB
求帮看看有没有不好的点希望大佬们帮帮忙
预算5～6w",2023-01-30 18:20:31,13,0
"各位大佬帮忙看一下这个行吗awa
有没有需要改的或者不兼容的[藏狐]
主板MAG B660M MORTAR MAX WIFI DDR4
CPU I5 12490F
￥2124
显卡：七彩虹 iGame RTX3070 ULtra W oc 8G
电源：额定750w电源
￥4194
内存：美商海盗船16g*2 3600MHz
￥754
硬盘(ssd)：SN570 2t
￥1154
机箱：微星 刀锋机箱
￥544
散热器：MAG CORELIQUID M360一体式水冷散热器
￥554
机箱风扇：F120ARGB机箱风扇*4个. ￥127
总共：￥9451",2023-01-02 09:28:27,49,0
我当等等党继续等新机，还是考虑等一下[doge],2023-01-02 06:09:42,44,0
预算8k以下，玩游戏只玩MC还有一些小游戏，像星露谷这种。屏幕想要好点不伤眼的。听说MC不吃显卡，吃CPU？玩MC想玩一些大型整合包，不知道要不要买游戏本嘞？二月多开学就要用了，谢谢大噶！,2023-01-29 14:35:39,34,0
"预算4000到5500左右
平时看番 画画 做PPT
游戏玩原神
续航能高一点最好
看了好多视频还是看不懂，希望有大佬能推荐一下下[2233娘_大哭]",2023-01-23 13:29:24,12,0
"[兔年][兔年]求大佬们推荐个笔记本
预算在4600到5000左右
主要是用在日常生活上以及一些制图画图啥的
游戏方面的话主要是玩ff14 ，吃鸡，追剧，求生之路之类的，3a玩的比较少。想要比较方便携带的，经常要带着走。谢谢大佬们了",2023-01-23 09:02:40,33,0
9k以内想要可以流畅玩3a的，画质最好高一点。请问该买什么啊，各位大佬给个建议[拥抱],2023-01-03 13:07:33,27,0
"我擦我刚看完搞基所视频就去买了宏基，马的性价比真的高，现在还在年货节，先京東搜  ""恭喜发财768"" ，我刚抽中了 800多[OK]，到手3k多[doge][OK][OK][OK]",2023-01-02 09:48:57,56,0
小白问问大佬们，预算在6k-6.8k左右，游戏的话平时就玩玩lol，cf啥的，而且不是经常玩就是偶尔玩，但是要玩的话对帧率要求比较高;本人专业要求CAD，能带动就行;我这个需求是不是没必要买游戏本，全能本行不行，40系马上出了，我这个预算是不是没必要等，或者说大佬有没有什么推荐的！[星星眼],2023-01-19 10:30:50,26,0
本人大一新生预算3000-4000，就是用来做ppt或者追剧等等，不打游戏，尺寸打算买14寸的，方便携带.请问友友们有哪些推荐的，谢谢了[打call],2023-01-20 12:03:49,14,0
有没有大佬可以帮忙推荐一下，预算4-6000，平时主要是建模，剪辑视频，PS设计为主，电脑小白，想问问现在为啥都不推荐戴尔，本来想买戴尔G5的，不知道好不好用,2023-01-09 13:16:38,26,0
买电脑要根据自身情况量身选择，专业不同，爱好不同，预算不同都有不同的电脑推荐，没有最好的电脑，只有最合适自己的电脑，而且电脑这种需要陪伴自己至少四五年的东西，售后服务可不能马虎，每个人的情况都不同，适合自己的电脑也不同，要讲清楚的话太麻烦了，实在不会选的来问我吧,2023-02-06 11:07:56,26,0
"求大佬推荐 预算5000左右
学业上要用到CAD ug sw之类的 有时用用pr
游戏的话最多打打cf
平时会看看文献敲敲论文
希望不要太重 续航好一点(因为上一个是HP太重而且续航拉跨)
然后看看电视剧什么的
华为mate系列就不考虑了 不喜欢
求推荐[保卫萝卜_笔芯]",2023-02-06 06:03:24,11,0
40系移动端可以预见的价格上涨，不是囊中羞涩谁愿意现在入手游戏本啊[撇嘴],2023-01-03 09:44:25,11,0
[辣眼睛]xdm，已经入了7999，京东自营2022版R9000P，3060，如果后面40系出来后亏了，请来撅我，[保卫萝卜_哭哭]让我记住,2023-02-05 08:15:43,10,0
