评论,时间,点赞数,标签
这玩意戴眼镜是不是就没用了,2023-03-07 03:15:41,2,0
创新？我记得好多年前的三星就有，还试用过，不过要自带的app才有效。,2023-03-07 12:47:21,1,0
大嘴大嘴，我的40想要这个[星星眼][星星眼],2023-03-07 10:22:16,2,0
什么时候m4p支持,2023-03-07 02:25:02,2,0
至今未更新[辣眼睛],2023-03-25 18:59:45,0,0
音游佬：好耶（,2023-03-07 13:41:37,1,0
但是换句话说，前置摄像头在一直监视着使用者，这对于隐私的保护是不是不够到位呢,2023-03-07 04:06:43,2,0
感觉这个功能适合看小说啊,2023-03-24 10:53:44,0,0
三星那个？不怕把眼睛瞪瞎了也没反应吗[嗑瓜子],2023-03-08 00:38:23,1,0
嗯 挺好 就是有个缺点 我钱包缺点,2023-03-07 09:28:39,1,0
啊哦！爸爸妈妈给。,2023-03-17 08:16:58,0,0
这个功能好啊[滑稽][滑稽][滑稽],2023-03-17 02:43:46,0,0
这个功能标准版有吗,2023-03-16 15:51:20,0,0
如果是多窗口会自动默认开启小窗么还是大的,2023-03-16 11:59:26,0,0
为什么 前置摄像头不加呼吸灯啊,2023-03-07 02:12:19,2,0
希望能普及,2023-03-17 15:07:18,0,0
牛批，希望下放4p,2023-03-07 04:40:08,1,0
怎么开啊，没找到在哪设置,2023-03-21 04:19:56,0,0
高中在学校晚自习的时候用过第三方这种软件，然后手机被没收了[灵魂出窍][doge],2023-03-07 11:08:16,1,0
Tim “kook ”可以这个kook很灵性,2023-03-15 14:27:54,0,0
？和眼镜有什么关系,2023-03-07 03:47:51,0,0
回复 @韓-少 :镜片不会影响吗,2023-03-07 04:21:30,1,0
回复 @大伊万尊者 :等你读研究生的时候 你就会对创新有更深一步的理解,2023-03-13 02:44:34,0,0
回复 @内蒙古的土特产 :你对创新这次是不是有误解....,2023-03-12 06:18:09,0,0
希望当你写论文的时候 创新点跟你现在说的一样苛刻,2023-03-11 15:22:32,0,0
每次解锁进入桌面，不都在监视你，装什么？,2023-03-07 04:13:03,16,0
额，你哪次玩手机的时候他不监视你,2023-03-07 04:18:20,7,0
离线本地处理吧,2023-03-07 04:10:52,3,0
就跟荣耀的这个一模一样功能。我那时就是为了这个功能买的三星note。测试了2小时就关完全没用的功能。没想到又被做出来了,2023-03-08 06:58:21,1,0
骁龙8不可能,2023-03-07 14:20:09,0,0
