评论,时间,点赞数,标签
这个手机销量是差但是京东好评率是98%,2023-03-11 12:58:43,0,0
锤子被老罗作死了，非要寻求美国融资拒绝国内投资，硬生生拖死锤子,2023-03-12 03:32:59,0,0
锤科每次几百万的饭发布会门票钱都捐了，，，一个不赚钱的小公司还有这种胸怀，真是。。。,2023-03-14 15:34:42,0,0
玩情怀的手机厂商没有一个好下场,2023-03-14 14:47:41,0,0
Up主和另一个up主山西凡凡像异父异母的双胞胎兄弟。,2023-03-10 13:33:57,0,0
666,2023-03-09 16:25:27,0,0
好怀念,2023-03-09 14:32:04,0,0
虽然不易，但也就那样，回望过去通常带有美好滤镜而已,2023-03-09 12:06:58,0,0
当年应该胆大点，直接说是自研系统，叫钧天系统，不买不是中国人[doge],2023-03-10 18:18:55,0,0
"我手上正好有台锤子，这是锤子官方应用商店的图标，和桌面图标的对比，所谓的“拟物化”就做了个壳子。连官方应用商店都没统一风格。真强迫症用这个只会加重病情。我用的时候，总有种哪不舒服，但是就是说不出哪不对的感觉。
后来我拿来当备用机，结果它为了右滑出闪念胶囊，无法设置右滑返回，要从右边底部向上滑返回，我在主力机和锤子之间切换，经常划错。可以说难用至极，为什么倒闭了，因为它根本就不好用，只是吹的牛",2023-03-09 23:48:53,3,0
坚果Pro当年卖了100W来着，后面R2都不是老罗做的，锤子当年做不好是当年软件团队太固执，当年分屏都没有。所谓的大爆炸，闪存胶囊识别准确率也不高，要不然当年鸟巢发布会他也不会翻车。不过全能扫描王识别率还是挺高的,2023-03-12 13:04:27,0,0
在那个年代系统的创新功能确实多，今天被别家抄得底裤都不剩了。,2023-03-09 23:54:53,0,0
但是锤子的系统还是挺有创新的，大爆炸一些小功能很好用,2023-03-09 13:29:50,0,0
"本则广告违法表现：不买不是中国人。
哪怕是华为的鸿蒙，他也只能算是个半自研吧，有部分鸿蒙os的代码也是用aosp写的",2023-03-11 06:25:00,0,0
求个壁纸[星星眼]老铁,2023-03-11 05:55:04,0,0
"回复 @飞翔的河南人號 :拿ps可以自己调出来
顺道一提，当时smartisanOS是好像不让换壁纸的吧……很遗憾，锤科都已经倒闭了很多年了，恐怕答案也早就已经隐没在时间的黄沙之中了吧……",2023-03-11 06:27:47,0,0
回复 @飞翔的河南人號 : 壁纸锤子系统自带的,2023-03-11 06:44:13,0,0
