评论,时间,点赞数,标签
荣耀你看看人家 低端机都有ois防抖,2023-03-23 04:36:35,24,0
看了z7发布会，突然觉得我iqoo5还能再战三年[微笑],2023-03-23 06:03:56,3,0
快更新,2023-03-23 15:59:54,2,0
z5：我觉得我又行了[doge],2023-03-24 03:18:33,1,0
z5可能停产了？现在全新的价格贵的离谱,2023-03-23 12:37:00,1,0
我记得红米的note12千元机全系天玑1080，那个芯片比778G还差来着？哦，note12标准版是骁龙4进1……,2023-03-25 23:00:12,0,0
目前来看，z系列都z7了还是没有一个性能能干赢z1的[doge],2023-03-25 07:11:28,0,0
vivo流畅性稳定性还是不错的，和鸿蒙差不多，爆杀miui 9条街,2023-03-25 15:26:09,0,0
配置降级，不要买就对了。,2023-03-25 17:43:28,0,0
[doge],2023-03-23 14:18:09,1,0
前有红米Note12tpro，后有红米Note11tpro，重点是11tpro的6+128价格已经降到1300了,2023-03-23 05:14:35,2,0
小天才Z7手机[脱单doge],2023-03-23 04:07:04,4,0
Z1我现在还在用，今天付了Z7尾款，主要还是看中了3.5mm耳机孔还有双杨，不过z1天机1000+，z7的782g我真没绷住，好在买z7送了个蓝牙耳机，我感觉还不算太亏，如果不是z1当初买小了，内存不够了，估计现在都不打算换[无语],2023-03-24 09:10:44,2,0
等骁龙7➕2,2023-03-26 01:50:20,0,0
上个星期入了Z6，不戴套手感去真的差,2023-03-23 11:15:34,1,0
快更新，不更新，我不睡觉了,2023-03-23 16:06:59,1,0
戈某：塑料支架成本更高[脱单doge],2023-03-23 05:23:53,2,0
催更华子的[doge],2023-03-24 04:07:41,1,0
省流：配置连老默都给整沉默了[辣眼睛][热词系列_标准结局],2023-03-23 04:46:56,2,0
80充电功率  5000电池 IQOOZ7？ 反向比z6确实有升级！,2023-03-23 15:09:47,1,0
我们有欧呢硬麻鸡+鹰眼拍照，不需要防抖,2023-03-23 04:49:59,4,0
华为畅享呢？,2023-03-23 22:46:08,0,0
根本比不了，iQOO5是旗舰洗脸，Z7是Z系列，怎么能相提并论？,2023-03-23 10:51:52,0,0
5pro[doge],2023-03-24 03:20:50,0,0
z5早停产下架了，剩下的全新货都是卖剩的大内存版本,2023-03-23 22:41:33,0,0
后续补充：z7的monster模式开启之后，桌面图标不会变化，且LOL手游只支持60FPS，如果只考虑z系列，如果你能接受单扬，建议z6，如果不能接受单扬，建议z7，但是是拿配置换的（个人观点，不代表大众），我觉得还是z1好用[无语],2023-03-24 15:09:56,1,0
iqooz系列也就z1出得早能看  3567看着真是笑死了  整这么久连个870都比不上,2023-03-24 20:13:00,0,0
某蓝,2023-03-23 06:41:43,1,0
