评论,时间,点赞数,标签
棒棒哒,2022-05-05 14:39:23,1,0
支持阿婆主,2022-05-05 14:34:08,6,0
硬核,2022-05-04 12:43:45,3,0
可以的,2022-05-05 14:37:14,1,0
这个讲课水平感觉不咋滴，是清华的吗,2022-06-08 15:03:50,2,0
333,2022-05-10 13:25:00,1,0
有人有全集资源吗,2022-05-09 07:24:17,3,0
333,2022-05-12 22:44:06,1,0
333,2023-03-15 05:13:43,1,0
32位系统怎么装charm啊，求助求助求助,2022-06-15 02:51:50,1,0
333,2023-03-25 15:20:22,0,0
怎么汉化一下。,2023-03-25 11:52:37,0,0
333,2023-03-19 14:32:51,0,0
"课代表总结如下???
清华大佬用72小时讲完的python教程，整整300集，现在拿出来分享给大家

总结:
一、计算机技术的问题?
二、计算机技...",2022-10-31 06:24:34,0,0
电脑应用商店没有枫叶云笔记怎么办,2022-07-20 01:23:05,0,0
up主  用的什么笔记本？,2022-07-01 03:52:57,0,0
在cmd里面运行python失败怎么处理呀,2022-06-21 09:08:26,0,0
有没有学完的朋友来说一下,2022-06-20 09:57:05,0,0
333,2022-06-18 03:42:33,0,0
333,2022-06-17 11:16:55,1,0
感谢支持[口罩],2022-05-06 11:08:43,0,0
[热词系列_秀],2022-05-06 11:08:26,1,0
确实不咋滴，不太系统，先坚持学完再说吧！,2022-07-02 16:55:40,0,0
333,2023-03-04 11:50:30,1,0
333,2023-03-19 10:54:51,0,0
333,2023-03-20 00:37:55,0,0
333,2023-03-04 11:50:30,1,0
333,2023-03-19 10:54:51,0,0
333,2023-03-20 00:37:55,0,0
